WFCM17C38,,300571683,27,14000000,120,330,0.0484,0.0484,20170406,0,N,Y,1,3,Y,2,20190805,20261105,20261105,L(28) GRTR 1% or YM(87) O(5),,,,,,,,,,,1,,,,,,N,,,116,326,20270306,13921893.87,0.0484,0.0001145,,,,,0.000005,0.0482805,76817.16,1,Crossings at Hobart,1939-3101 East 80th Avenue,Merrillville,IN,46410,Incomplete,RT,772383,,1988,5736616,1.53,91800000,20170424,0.99,9202949,3466333,,N,,,N,N,1,,,,,5239701,1.4,,RMF,N,,2,PP,20170303,,,1
WFCM17C38,,308080028,28,12680000,120,360,0.045463,0.045463,20170706,0,N,Y,1,3,Y,2,20190705,20270305,20270305,L(24) GRTR 1% or YM(92) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270606,12663442.24,0.045463,0.0001404,,,,,0.000005,0.0453176,64597,1,US Bank Building - Reno,1 East Liberty Street,Reno,NV,89501,Incomplete,OF,84821,,1974,1232364.46,1.59,18300000,20170417,0.97,1816315.51,583951.04,,N,,,Y,Y,1,,,,,1122321.9,1.45,,UBSAG,N,,0,WL,20170517,,,1
WFCM17C38,,308080029,29,12400000,120,360,0.05657,0.05657,20170606,0,N,Y,1,3,Y,2,20190805,,20270205,L(26) D(90) O(4),,,,,,,,,,,1,,,,,,N,,,118,358,20270506,12375542.69,0.05657,0.0001404,,,,,0.000005,0.0564246,71632.12,1,Old Town,78100 Main Street,La Quinta,CA,92253,Incomplete,MU,80414,,2004,1395374.21,1.62,21800000,20170404,0.83,2252342.02,856967.81,,N,,,Y,Y,1,,20190806,,,1350140.32,1.57,,UBSAG,N,,0,WL,20170510,,,1
WFCM17C38,,307890023,30,12000000,120,360,0.05274,0.05274,20170706,0,N,Y,1,3,Y,2,20190805,,20261205,L(25) D(88) O(7),,,,,,,,,,,1,,,,,,N,,,119,359,20270606,11986297.06,0.05274,0.0001145,,,,,0.000005,0.0526205,66442.94,1,Lormax Stern Retail Development – Roseville,32233 Gratiot Avenue,Roseville,MI,48066,Incomplete,RT,410354,,1964,4259706.63,2.14,62200000,20170220,0.89,7177469.77,2917763.15,,N,,,Y,Y,1,,20190806,,,4114543.74,2.06,,UBSAG,N,,2,PP,20170516,,,1
WFCM17C38,,308080031,31,11100000,120,360,0.051,0.051,20170706,0,N,Y,1,3,Y,2,20190805,,20270205,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20270606,11086907.58,0.051,0.0001404,,,,,0.000005,0.0508546,60267.42,1,Alexander Hamilton Plaza,100 Hamilton Plaza,Paterson,NJ,7505,Incomplete,OF,182441,,1976,1357403.47,1.88,16900000,20170309,0.97,3352973.64,1995570.17,,N,,,Y,Y,1,,20190806,,,1096445.26,1.52,,UBSAG,N,,0,WL,20170530,,,1
WFCM17C38,,308080032,32,11000000,120,360,0.0485,0.0485,20170611,0,N,Y,1,3,Y,2,20190810,20270310,20270310,L(26) GRTR 1% or YM(91) O(3),,,,,,,,,,,1,,,,,,N,,,118,358,20270511,10974257.48,0.0485,0.0001404,,,,,0.000005,0.0483546,58046.1,1,Cooper Street Retail,1520-1540 West Interstate 20,Arlington,TX,76017,Incomplete,RT,87857,,1994,1000571,1.44,16000000,20170331,1,1456748,456177,,N,,,Y,Y,1,,,,,943463,1.35,,CIIICM,N,,0,WL,20170511,,,1
WFCM17C38,,883100669,33,10700000,120,360,0.05008,0.05008,20170206,0,Y,Y,1,3,Y,5,20190805,,20261005,L(30) D(86) O(4),,,20200206,,,,,,,,1,,,,,,N,,,114,360,20270106,10700000,0.05008,0.0001404,,,,,0.000005,0.0499346,46143.16,1,Uptown Row,1221 West Lake Street,Minneapolis,MN,55408,Incomplete,MU,36946,,2004,1019567,1.48,15950000,20161108,0.95,1632246,612679,,N,,,Y,Y,1,,20190806,,,966363,1.4,,Barclays,N,,0,WL,20161212,36,,1
WFCM17C38,,310939546,34,10000000,84,360,0.048,0.048,20170711,0,N,Y,1,3,Y,2,20190810,20230610,20230610,L(25) GRTR 1% or YM(46) O(13),,,,,,,,,,,1,,,,,,N,,,83,359,20240611,9987533.46,0.048,0.0001404,,,,,0.000005,0.0478546,52466.54,1,Home2 Suites - San Antonio,94 Northeast Loop 410,San Antonio,TX,78216,Incomplete,LO,,111,2014,1655174,2.63,17400000,20170315,0.86,3850289,2195115,,N,,,Y,Y,1,,,,,1501163,2.38,,WFB,N,,1,WL,20170515,,,1
WFCM17C38,,308080035,35,9300000,120,300,0.053775,0.053775,20170606,0,N,Y,1,3,Y,2,20190805,,20270205,L(26) D(90) O(4),,,,,,,,,,,1,,,,,,N,,,118,298,20270506,9271816.96,0.053775,0.0001404,,,,,0.000005,0.0536296,56431.79,1,Hampton Inn Northlake,3400 Northlake Parkway,Atlanta,GA,30345,Incomplete,LO,,121,1988,1431950.36,2.11,13300000,20170307,0.78,3622507.12,2190556.76,,N,,,Y,Y,1,,20190806,,,1287050.08,1.9,,UBSAG,N,,0,WL,20170510,,,1
WFCM17C38,,308080036,36,8200000,120,360,0.0528,0.0528,20170611,0,N,Y,1,3,Y,2,20190810,,20270310,L(26) D(91) O(3),,,,,,,,,,,1,,,,,,N,,,118,358,20270511,8182460.42,0.0528,0.0001404,,,,,0.000005,0.0526546,45433.19,1,Holiday Inn Express & Suites - Charlotte-Arrowood,805 West Arrowood Road,Charlotte,NC,28217,Incomplete,LO,,97,2007,1085808,1.99,13000000,20170206,0.7,2912607,1826799,,N,,,Y,Y,1,,20190811,,,969304,1.78,,CIIICM,N,,0,WL,20170421,,,1
