WFCM16LC24,,610935236,31,20180316,10638211.06,10619942.18,20180311,,0.0435,20260811,0.0004265,,,,,0.000005,0.0430685,,,,,35992.61,18268.88,54261.49,,0,,,,,,0,,0,10619942.18,0,0,0,0,N,,,,,,,,,,,1382250,350666,1031584,651138,1.5842,0.98,20161231,,,,,,,,1059092,247448,811644,488353,1.662,0.98,20170101,20170930,20160514,14700000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,964299,1.4809,,,761181,1.5586,X,,,,,0,104868.61,,0,0,0,,N,,9300000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000901,33,20180316,10275000,10275000,20180306,,0.04455,20260606,0.0001265,,,,,0.000005,0.0444185,,,,,35602.88,0,35602.88,,0,,,,,,0,,0,10275000,0,0,0,0,N,,,,,,,,,,,1303356,66976,1236380,465380,2.6567,1,20161231,,,,,,,,995823,145465,850358,348399,2.4407,1,20170101,20170930,,18730000,,,,,,20210606,YN,,20160929,20160929,2,,,,CREFC,,1201030,2.5807,,,823845,2.3646,X,,,,,0,931557.78,,0,0,0,,N,,8800000,H,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000925,32,20180316,10217786.15,10198402.42,20180306,,0.0443,20260806,0.0001265,,,,,0.000005,0.0441685,,,,,35205.95,19383.73,54589.68,,0,,,,,,0,,0,10198402.42,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,596250,5962,590288,491307,1.2014,1,20170101,20170930,20160626,15275000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,,,,,585662,1.192,N,,,,,0,,,0,0,0,,N,,9000000,H,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,410934184,34,20180316,10183868.7,10167298.41,20180311,,0.0435,20260911,0.0001265,,,,,0.000005,0.0433685,,,,,34455.42,16570.29,51025.71,,0,,,,,,0,,0,10167298.41,0,0,0,0,N,,,,,,,,,,,1390777,371501,1019276,492438,2.0698,0.96,20171231,1403599,430294,973305,453306,2.1471,1,20161231,,,,,,,,,20160630,14200000,,,,,,,TN,,20160929,20160929,1,,,,CREFC,,986144,2.0025,940173,2.074,,,N,,,,,0,104332.53,,0,0,0,,N,,8800000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571568,35,20180316,10125000,10125000,20180306,,0.046,20260806,0.0001265,,,,,0.000005,0.0458685,,,,20190906,36225,0,36225,,0,,,,,,0,,0,10125000,0,33912.46,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1338471,608162,730309,354488,2.0601,0.65,20170101,20170930,20160603,14010000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,,,,,692809,1.9543,X,,,,,459.46,3514699.55,20171211,0,0,0,,N,,8200000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28210779,36,20180316,9600000,9600000,20180306,,0.0496,20201006,0.0001105,,,,,0.000005,0.0494845,,,,,37034.67,0,37034.67,,0,,,,,,0,,0,9600000,0,0,0,0,N,,,,,,,,,,,90217138,60389426,29827712,11698987,2.5495,0.75,20161231,,,,,,,,92345614,62375970,29969644,11667020,2.5687,0.77,20161001,20170930,20150820,360000000,,,,,,,TN,,20160929,20160929,21,,,,CREFC,20170424,26333673,2.2509,,,26475605,2.2692,X,,,,,0,,,0,0,0,,N,,8200000,H,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,COMM15LC23,,,,,,
WFCM16LC24,,28000871,37,20180316,9310129.89,9296383.47,20180306,,0.0516,20260406,0.0001265,,,,,0.000005,0.0514685,,,,,37364.65,13746.42,51111.07,,0,,,,,,0,,0,9296383.47,0,0,0,0,N,,,,,,,,,,,1493177,646108,847069,509633,1.6621,0.88,20171231,1460735,739444,721291,490501,1.4705,0.93,20161231,,,,,,,,,20160309,12780000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,823319,1.6155,697541,1.422,,,N,,,,,0,45529.03,,0,0,0,,N,,8150000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000842,38,20180316,8790681.55,8777649.08,20180306,,0.05015,20260106,0.0001265,,,,,0.000005,0.0500185,,,,,34288.54,13032.47,47321.01,,0,,,,,,0,,0,8777649.08,0,0,0,0,N,,,,,,,,,,,2923430,1510324,1413106,447449,3.1581,0.91,20171231,2808707,1545861,1262846,448674,2.8146,0.84,20161231,,,,,,,,,20151201,15340000,,,,,,,YN,,20160929,20160929,4,,,,CREFC,,1171692,2.6186,1021432,2.2765,,,N,,,,,0,149201.32,,0,0,0,,N,,7500000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000843,39,20180316,8360947.1,8348083.31,20180306,,0.056172,20210106,0.0001265,,,,,0.000005,0.0560405,,,,,36528.42,12863.79,49392.21,,0,,,,,,0,,0,8348083.3,0,0,0,0,N,,,,,,,,,,,1655107,563418,1091689,592707,1.8418,0.94,20171231,1463694,479102,984592,592707,1.6611,0.95,20161231,,,,,,,,,20151118,11450000,,,,,,,YN,,20160929,20160929,3,,,,CREFC,,1034610,1.7455,927513,1.5648,,,N,,,,,0,393069.96,,0,0,0,,N,,7500000,H,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571576,40,20180316,7833572.05,7820844.16,20180306,,0.048,20260906,0.0001265,,,,,0.000005,0.0478685,,,,,29245.34,12727.89,41973.23,,0,,,,,,0,,0,7820844.16,0,0,0,0,N,,,,,,,,,,,3741812,2526567,1215245,503679,2.4127,0.74,20161231,,,,,,,,1922681,1273853,648828,251839,2.5763,0.71,20170101,20170630,20160628,12300000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,1065573,2.1155,,,571921,2.2709,N,,,,,0,1058621.7,,0,0,0,,N,,7438000,S1,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
