CGCMT16C1,305990041,41-001,20170101,20170630,AN,BOR,310RETAXES,24510.69
CGCMT16C1,304101574,1-001,20160101,20161231,AN,NOR,400PROFESS,5060
CGCMT16C1,304101581,25-001,20160227,20160601,UB,NOR,390MARKETI,7228
CGCMT16C1,695100640,12-001,20170101,20170930,AN,NOR,010GROSRNT,2046523
CGCMT16C1,305990052,52-001,20170101,20171231,AN,BOR,510CAPEX,37871
CGCMT16C1,407000606,48-001,20151214,20160601,UB,NOR,490LEASING,2500
CGCMT16C1,407000608,16-000,20170101,20170930,AN,ADJ,510CAPEX,44204
CGCMT16C1,407000617,15-001,20170101,20170930,AN,ADJ,370MANAGEM,-38130
CGCMT16C1,695100657,18-001,20160426,20160601,UB,NOR,310RETAXES,135485
CGCMT16C1,407000608,16-001,20160316,20160601,UB,NOR,510CAPEX,1500
CGCMT16C1,304101552,14-000,20160101,20161231,AN,ADJ,410GENERAL,114
CGCMT16C1,407004612,40-001,20160411,20160601,UB,NOR,160OTHERIN,11000
CGCMT16C1,407000614,44-001,20170101,20170930,AN,NOR,330UTILITI,91634
CGCMT16C1,695100653,42-001,20160101,20161231,AN,BOR,330UTILITI,72289.85
CGCMT16C1,304101552,14-000,20160101,20161231,AN,BOR,030BASERNT,1015238
CGCMT16C1,407000614,44-002,20170101,20170930,AN,NOR,410GENERAL,6581
CGCMT16C1,695100651,32-001,20170101,20170630,AN,NOR,330UTILITI,33085
CGCMT16C1,304101579,7-004,20170101,20170630,AN,NOR,440OTHEREX,1465
CGCMT16C1,407000624,2-043,20160105,20160518,UB,NOR,030BASERNT,118810
CGCMT16C1,305990054,54-001,20170101,20171231,AN,BOR,510CAPEX,7483
CGCMT16C1,695100657,18-001,20160101,20161231,AN,BOR,370MANAGEM,55712
CGCMT16C1,407004604,26-001,20170101,20171231,AN,NOR,320PROPINS,25450
CGCMT16C1,305990043,43-001,20160131,20160601,UB,NOR,340REPAIRS,71200
CGCMT16C1,695100650,51-001,20170101,20170930,AN,NOR,490LEASING,9532
CGCMT16C1,695100640,12-001,20170101,20170930,AN,NOR,020VACANCY,-311279
CGCMT16C1,695100651,32-000,20160101,20161231,AN,NOR,160OTHERIN,96878
CGCMT16C1,695100648,30-001,20160101,20161231,AN,NOR,510CAPEX,12993
CGCMT16C1,305990020,20-001,20151201,20160601,UB,NOR,150PARKING,145620
CGCMT16C1,304101579,7-004,20160101,20161231,AN,NOR,410GENERAL,19964
CGCMT16C1,304101584,3-001,20151231,20160601,UB,NOR,280FOODBEV,25639989
CGCMT16C1,304101557,36-001,20160101,20161231,AN,BOR,440OTHEREX,115441
CGCMT16C1,407000614,44-000,20160101,20161231,AN,NOR,340REPAIRS,88636
CGCMT16C1,407000614,44-000,20170101,20170930,AN,NOR,330UTILITI,158510
CGCMT16C1,304101541,31-001,20170101,20171231,AN,NOR,310RETAXES,54615
CGCMT16C1,305990054,54-001,20170101,20171231,AN,NOR,010GROSRNT,483840
CGCMT16C1,304101557,36-001,20170101,20171231,AN,ADJ,500TENANTI,16915
CGCMT16C1,695100650,51-001,20160101,20161231,AN,BOR,410GENERAL,6279
CGCMT16C1,407000608,16-006,20160316,20160601,UB,NOR,320PROPINS,6245
CGCMT16C1,304101579,7-005,20170101,20170630,AN,BOR,390MARKETI,9456
CGCMT16C1,304101557,36-002,20160401,20160601,UB,NOR,510CAPEX,2198
CGCMT16C1,407000617,15-001,20160119,20160601,UB,NOR,320PROPINS,54115
CGCMT16C1,305990005,5-001,20161001,20170930,AN,NOR,410GENERAL,709389
CGCMT16C1,695100652,27-001,20160101,20161231,AN,BOR,320PROPINS,30018
CGCMT16C1,407000608,16-004,20170101,20170930,AN,ADJ,310RETAXES,-1
CGCMT16C1,304101574,1-001,20160101,20161231,AN,NOR,320PROPINS,148363
CGCMT16C1,304101576,4-001,20161001,20170930,AN,NOR,310RETAXES,1372922
CGCMT16C1,305990020,20-001,20170101,20170930,AN,NOR,400PROFESS,13186
CGCMT16C1,304101584,3-001,20160101,20161231,AN,NOR,310RETAXES,2927520
CGCMT16C1,407000613,34-001,20170101,20171231,AN,BOR,310RETAXES,190188
CGCMT16C1,407000612,38-001,20160101,20161231,AN,NOR,400PROFESS,8086
CGCMT16C1,304101541,31-001,20160101,20161231,AN,BOR,040EXPREMB,127430
CGCMT16C1,407000624,2-023,20160105,20160518,UB,NOR,030BASERNT,221622
CGCMT16C1,407000624,2-052,20160105,20160518,UB,NOR,030BASERNT,81024
CGCMT16C1,304101579,7-002,20160101,20161231,AN,ADJ,380PAYROLL,17492
CGCMT16C1,407000612,38-001,20160101,20161231,AN,BOR,030BASERNT,646235
CGCMT16C1,695100653,42-001,20160101,20161231,AN,BOR,340REPAIRS,10058.54
CGCMT16C1,304101575,6-001,20160101,20161231,AN,BOR,320PROPINS,75494
CGCMT16C1,304101588,37-001,20160101,20161231,AN,NOR,410GENERAL,23575
CGCMT16C1,407000614,44-000,20170101,20170930,AN,NOR,340REPAIRS,70297
CGCMT16C1,407000620,53-001,20160101,20161231,AN,BOR,390MARKETI,65
CGCMT16C1,304101575,6-001,20160101,20161231,AN,NOR,330UTILITI,195854
CGCMT16C1,305990010,10-001,20170101,20170630,AN,NOR,140LAUNDRY,18403
CGCMT16C1,304101576,4-001,20160101,20161231,AN,NOR,410GENERAL,180207
CGCMT16C1,407000608,16-000,20160101,20161231,AN,BOR,310RETAXES,247580
CGCMT16C1,695100652,27-001,20170101,20170930,AN,NOR,060ROOMREV,1928626
CGCMT16C1,304101538,46-001,20160210,20160601,UB,NOR,160OTHERIN,123802
CGCMT16C1,304101557,36-001,20160101,20161231,AN,NOR,030BASERNT,428660
CGCMT16C1,407000606,48-001,20170101,20171231,AN,NOR,510CAPEX,750
CGCMT16C1,695100651,32-001,20160320,20160601,UB,NOR,320PROPINS,23793
CGCMT16C1,304101552,14-000,20160315,20160601,UB,NOR,370MANAGEM,43900
CGCMT16C1,407004616,9-001,20151106,20160518,UB,NOR,310RETAXES,1269073
CGCMT16C1,304101574,1-001,20170101,20170930,AN,NOR,370MANAGEM,263264
CGCMT16C1,695100648,30-001,20160101,20161231,AN,NOR,380PAYROLL,4840
CGCMT16C1,304101580,35-001,20160101,20161231,AN,NOR,510CAPEX,9806
CGCMT16C1,304101577,11-001,20160101,20161231,AN,NOR,340REPAIRS,14581
CGCMT16C1,304101556,21-001,20160101,20161231,AN,ADJ,440OTHEREX,-1242061
CGCMT16C1,304101538,46-000,20160101,20161231,AN,NOR,340REPAIRS,10156
CGCMT16C1,305990054,54-001,20160101,20161231,AN,NOR,160OTHERIN,17560.31
CGCMT16C1,304101555,49-001,20160101,20161231,AN,BOR,340REPAIRS,2762
CGCMT16C1,305990023,23-001,20160101,20161231,AN,NOR,340REPAIRS,165707
CGCMT16C1,304101578,50-001,20170101,20170930,AN,NOR,410GENERAL,230
CGCMT16C1,695100651,32-000,20160101,20161231,AN,BOR,340REPAIRS,62131
CGCMT16C1,304101588,37-001,20170101,20171231,AN,NOR,340REPAIRS,27520
CGCMT16C1,304101538,46-001,20170101,20171231,AN,NOR,370MANAGEM,23215
CGCMT16C1,407000614,44-001,20170101,20170930,AN,BOR,400PROFESS,24832
CGCMT16C1,304101552,14-001,20170101,20170930,AN,BOR,410GENERAL,268
CGCMT16C1,305990039,39-001,20170101,20170930,AN,NOR,330UTILITI,26725
CGCMT16C1,305990052,52-001,20160101,20161231,AN,ADJ,440OTHEREX,-22956
CGCMT16C1,304101588,37-001,20160101,20161231,AN,ADJ,040EXPREMB,1185
CGCMT16C1,695100656,24-001,20160425,20160601,UB,NOR,510CAPEX,43325
CGCMT16C1,407004604,26-001,20160101,20161231,AN,NOR,400PROFESS,12485
CGCMT16C1,304101581,25-000,20160101,20161231,AN,ADJ,320PROPINS,620
CGCMT16C1,304101588,37-001,20170101,20171231,AN,ADJ,160OTHERIN,5890
CGCMT16C1,304101538,46-002,20170101,20171231,AN,BOR,160OTHERIN,10698
CGCMT16C1,304101556,21-001,20160101,20161231,AN,NOR,410GENERAL,82423
CGCMT16C1,695100648,30-001,20170101,20170930,AN,NOR,410GENERAL,11194
CGCMT16C1,407000614,44-000,20160418,20160601,UB,NOR,310RETAXES,20628
CGCMT16C1,695100653,42-001,20160101,20161231,AN,NOR,400PROFESS,1919.28
CGCMT16C1,304101581,25-000,20160101,20161231,AN,NOR,510CAPEX,20713
CGCMT16C1,304101587,28-001,20160101,20161231,AN,ADJ,510CAPEX,-31100
CGCMT16C1,407000607,47-001,20151214,20160601,UB,NOR,370MANAGEM,9870
CGCMT16C1,407000607,47-001,20160101,20161231,AN,BOR,340REPAIRS,14934
CGCMT16C1,407004604,26-001,20170101,20171231,AN,ADJ,510CAPEX,13283
CGCMT16C1,407004616,9-001,20170101,20171231,AN,ADJ,510CAPEX,61437
CGCMT16C1,305990043,43-001,20160101,20161231,AN,BOR,030BASERNT,685649
CGCMT16C1,695100648,30-001,20160101,20161231,AN,NOR,500TENANTI,12993
CGCMT16C1,304101557,36-001,20170101,20171231,AN,BOR,400PROFESS,436
CGCMT16C1,305990023,23-001,20160101,20161231,AN,BOR,350JANITOR,113482
CGCMT16C1,304101579,7-002,20160331,20160601,UB,NOR,330UTILITI,13052
CGCMT16C1,305990010,10-001,20160101,20161231,AN,BOR,310RETAXES,181286
CGCMT16C1,304101541,31-001,20170101,20171231,AN,NOR,040EXPREMB,143488
CGCMT16C1,304101541,31-001,20170101,20171231,AN,NOR,340REPAIRS,40147
CGCMT16C1,305990054,54-001,20160228,20160601,UB,NOR,010GROSRNT,435701
CGCMT16C1,304101538,46-000,20170101,20171231,AN,NOR,160OTHERIN,137467
CGCMT16C1,304101587,28-001,20160229,20160601,UB,NOR,500TENANTI,50381
CGCMT16C1,304101579,7-004,20170101,20170630,AN,NOR,380PAYROLL,27467
CGCMT16C1,305990020,20-001,20160101,20161231,AN,NOR,390MARKETI,3421
CGCMT16C1,407000613,34-001,20160423,20160601,UB,NOR,020VACANCY,-191137
CGCMT16C1,304101579,7-005,20170101,20170630,AN,NOR,160OTHERIN,12355
CGCMT16C1,407000614,44-002,20170101,20170930,AN,NOR,370MANAGEM,21970
CGCMT16C1,304101581,25-000,20160227,20160601,UB,NOR,010GROSRNT,1137828
CGCMT16C1,304101584,3-001,20161001,20170930,AN,ADJ,370MANAGEM,-549178
CGCMT16C1,305990010,10-001,20160101,20161231,AN,BOR,010GROSRNT,2758707
CGCMT16C1,305990041,41-001,20160101,20161231,AN,NOR,380PAYROLL,189193.99
CGCMT16C1,305990010,10-001,20160101,20161231,AN,NOR,310RETAXES,297599
CGCMT16C1,695100652,27-001,20160228,20160601,UB,NOR,510CAPEX,112831
CGCMT16C1,407004598,33-001,20160303,20160601,UB,NOR,370MANAGEM,38504
CGCMT16C1,407000608,16-006,20160101,20161231,AN,BOR,310RETAXES,1
CGCMT16C1,304101579,7-001,20160101,20161231,AN,NOR,310RETAXES,57129
CGCMT16C1,695100651,32-001,20160320,20160601,UB,NOR,380PAYROLL,124252
CGCMT16C1,304101584,3-001,20160101,20161231,AN,BOR,370MANAGEM,2876066
CGCMT16C1,304101556,21-001,20160229,20160601,UB,NOR,440OTHEREX,12764
CGCMT16C1,304101538,46-000,20160210,20160601,UB,NOR,340REPAIRS,14559
CGCMT16C1,304101580,35-001,20160101,20161231,AN,BOR,340REPAIRS,119631
CGCMT16C1,304101578,50-001,20160101,20161231,AN,ADJ,500TENANTI,113095
CGCMT16C1,304101552,14-000,20160101,20161231,AN,NOR,310RETAXES,206961
CGCMT16C1,304101579,7-005,20160101,20161231,AN,BOR,440OTHEREX,109331
CGCMT16C1,695100653,42-001,20170101,20171231,AN,BOR,030BASERNT,885442
CGCMT16C1,304101541,31-001,20170101,20171231,AN,NOR,350JANITOR,2340
CGCMT16C1,304101587,28-001,20170101,20170930,AN,BOR,160OTHERIN,4923
CGCMT16C1,304101538,46-001,20170101,20171231,AN,ADJ,310RETAXES,58595
CGCMT16C1,305990041,41-001,20170101,20170630,AN,NOR,390MARKETI,11389.29
CGCMT16C1,304101584,3-001,20161001,20170930,AN,BOR,070FOODBEV,39008185
CGCMT16C1,407000608,16-000,20160316,20160601,UB,NOR,380PAYROLL,240000
CGCMT16C1,305990020,20-001,20170101,20170930,AN,NOR,410GENERAL,80113
CGCMT16C1,305990039,39-001,20160301,20160601,UB,NOR,040EXPREMB,177213
CGCMT16C1,407004612,40-001,20160101,20161231,AN,NOR,510CAPEX,10018
CGCMT16C1,407000612,38-001,20150819,20160601,UB,NOR,010GROSRNT,650920
CGCMT16C1,305990054,54-001,20170101,20171231,AN,BOR,380PAYROLL,43443
CGCMT16C1,407000614,44-000,20160101,20161231,AN,BOR,030BASERNT,744199
CGCMT16C1,695100640,12-001,20170101,20170930,AN,ADJ,370MANAGEM,-2893
CGCMT16C1,695100648,30-001,20160101,20161231,AN,ADJ,440OTHEREX,-129593
CGCMT16C1,304101579,7-000,20170101,20170630,AN,NOR,440OTHEREX,9466
CGCMT16C1,695100655,22-001,20161001,20170930,AN,NOR,320PROPINS,262760
CGCMT16C1,304101552,14-001,20170101,20170930,AN,BOR,400PROFESS,2000
CGCMT16C1,304101579,7-004,20160331,20160601,UB,NOR,330UTILITI,5435
CGCMT16C1,695100655,22-001,20161001,20170930,AN,NOR,280FOODBEV,907724
CGCMT16C1,407004598,33-001,20160303,20160601,UB,NOR,340REPAIRS,71143
CGCMT16C1,304101575,6-001,20160401,20160601,UB,NOR,020VACANCY,-416594
CGCMT16C1,407000617,15-001,20170101,20170930,AN,ADJ,510CAPEX,40586
CGCMT16C1,407000608,16-000,20160101,20161231,AN,ADJ,160OTHERIN,-338
CGCMT16C1,407000617,15-001,20160101,20161231,AN,NOR,330UTILITI,47458
CGCMT16C1,304101538,46-002,20160101,20161231,AN,NOR,370MANAGEM,8062
CGCMT16C1,407000620,53-001,20170101,20171231,AN,ADJ,500TENANTI,7474
CGCMT16C1,407000620,53-001,20151217,20160601,UB,NOR,020VACANCY,-78045
CGCMT16C1,304101557,36-001,20160401,20160601,UB,NOR,030BASERNT,417715
CGCMT16C1,407000589,8-001,20160331,20160601,UB,NOR,390MARKETI,742473
CGCMT16C1,304101552,14-002,20170101,20170930,AN,ADJ,310RETAXES,-1
CGCMT16C1,695100648,30-001,20170101,20170930,AN,NOR,040EXPREMB,290592
CGCMT16C1,695100655,22-001,20160101,20161231,AN,BOR,300OTHDEPT,185378
CGCMT16C1,304101581,25-003,20160101,20161231,AN,NOR,390MARKETI,4012
CGCMT16C1,304101584,3-001,20161001,20170930,AN,NOR,370MANAGEM,2745128
CGCMT16C1,407004616,9-001,20151106,20160518,UB,NOR,160OTHERIN,157500
CGCMT16C1,407004612,40-001,20160101,20161231,AN,NOR,320PROPINS,16357
CGCMT16C1,304101538,46-000,20160101,20161231,AN,NOR,010GROSRNT,567784
CGCMT16C1,305990010,10-001,20170101,20170630,AN,BOR,380PAYROLL,226853
CGCMT16C1,305990041,41-001,20160101,20161231,AN,BOR,310RETAXES,45915.60
CGCMT16C1,407000620,53-001,20170101,20171231,AN,BOR,160OTHERIN,-154132
CGCMT16C1,304101579,7-004,20170101,20170630,AN,BOR,340REPAIRS,7322
CGCMT16C1,695100648,30-001,20160329,20160601,UB,NOR,010GROSRNT,908934
CGCMT16C1,304101576,4-001,20160201,20160601,UB,NOR,310RETAXES,1372922
CGCMT16C1,304101578,50-001,20160101,20161231,AN,BOR,160OTHERIN,1397
CGCMT16C1,407000614,44-002,20160101,20161231,AN,NOR,410GENERAL,12116
CGCMT16C1,304101553,13-001,20160101,20161231,AN,BOR,520EXCAPEX,14761
CGCMT16C1,695100651,32-000,20160320,20160601,UB,NOR,310RETAXES,57754
CGCMT16C1,304101575,6-001,20160101,20161231,AN,NOR,160OTHERIN,2125
CGCMT16C1,304101552,14-000,20170101,20170930,AN,NOR,030BASERNT,906241
CGCMT16C1,695100648,30-001,20170101,20170930,AN,BOR,410GENERAL,11194
CGCMT16C1,407000608,16-007,20160316,20160601,UB,NOR,160OTHERIN,35225
CGCMT16C1,304101581,25-004,20160227,20160601,UB,NOR,320PROPINS,3698
CGCMT16C1,407000608,16-000,20160101,20161231,AN,ADJ,440OTHEREX,-615394
CGCMT16C1,407000614,44-002,20160101,20161231,AN,BOR,330UTILITI,83399
CGCMT16C1,695100653,42-001,20170101,20171231,AN,NOR,510CAPEX,34903
CGCMT16C1,407000617,15-001,20160101,20161231,AN,ADJ,310RETAXES,43715
CGCMT16C1,304101552,14-000,20160101,20161231,AN,BOR,310RETAXES,2
CGCMT16C1,695100655,22-001,20160101,20161231,AN,NOR,510CAPEX,668078
CGCMT16C1,695100648,30-001,20170101,20170930,AN,NOR,400PROFESS,508
CGCMT16C1,304101577,11-001,20170101,20170930,AN,NOR,330UTILITI,4150
CGCMT16C1,695100648,30-001,20160101,20161231,AN,NOR,370MANAGEM,38032
CGCMT16C1,304101579,7-003,20170101,20170630,AN,ADJ,320PROPINS,-4299
CGCMT16C1,305990052,52-001,20170101,20171231,AN,NOR,310RETAXES,82636
CGCMT16C1,305990054,54-001,20170101,20171231,AN,BOR,400PROFESS,5980
CGCMT16C1,695100650,51-001,20160101,20161231,AN,BOR,340REPAIRS,27169
CGCMT16C1,304101554,45-001,20160308,20160601,UB,NOR,400PROFESS,5495
CGCMT16C1,407000620,53-001,20170101,20171231,AN,NOR,380PAYROLL,10500
CGCMT16C1,304101591,17-001,20160101,20161231,AN,ADJ,310RETAXES,81801
CGCMT16C1,304101541,31-001,20170101,20171231,AN,NOR,370MANAGEM,33808
CGCMT16C1,304101577,11-001,20170101,20170930,AN,BOR,040EXPREMB,33446
CGCMT16C1,304101579,7-003,20160101,20161231,AN,NOR,510CAPEX,8415
CGCMT16C1,304101579,7-004,20170101,20170630,AN,NOR,330UTILITI,4369
CGCMT16C1,304101581,25-000,20160101,20161231,AN,NOR,340REPAIRS,20542
CGCMT16C1,407000608,16-004,20160316,20160601,UB,NOR,310RETAXES,26190
CGCMT16C1,407004612,40-001,20160101,20161231,AN,NOR,330UTILITI,266
CGCMT16C1,407000589,8-001,20170101,20170930,AN,BOR,070FOODBEV,5845254
CGCMT16C1,304101552,14-001,20170101,20170930,AN,BOR,030BASERNT,906241
CGCMT16C1,304101538,46-001,20160101,20161231,AN,NOR,390MARKETI,809
CGCMT16C1,695100647,19-001,20160401,20160601,UB,NOR,040EXPREMB,297403
CGCMT16C1,695100652,27-001,20160101,20161231,AN,BOR,400PROFESS,170729
CGCMT16C1,304101587,28-001,20170101,20170930,AN,BOR,400PROFESS,21656
CGCMT16C1,304101556,21-001,20160101,20161231,AN,ADJ,410GENERAL,-2300
CGCMT16C1,695100653,42-001,20160415,20160601,UB,NOR,010GROSRNT,869592
CGCMT16C1,305990005,5-001,20161001,20170930,AN,ADJ,070FOODBEV,1104012
CGCMT16C1,304101538,46-002,20160210,20160601,UB,NOR,340REPAIRS,2813
CGCMT16C1,305990054,54-001,20170101,20171231,AN,BOR,330UTILITI,21651
CGCMT16C1,305990005,5-001,20161001,20170930,AN,NOR,310RETAXES,1251768
CGCMT16C1,304101579,7-004,20160101,20161231,AN,BOR,440OTHEREX,158384
CGCMT16C1,304101538,46-002,20160210,20160601,UB,NOR,380PAYROLL,29344
CGCMT16C1,304101557,36-000,20170101,20171231,AN,NOR,030BASERNT,683650
CGCMT16C1,407000589,8-001,20170101,20170930,AN,ADJ,320PROPINS,-30089
CGCMT16C1,305990054,54-001,20160101,20161231,AN,NOR,310RETAXES,40034.76
CGCMT16C1,407000608,16-000,20160101,20161231,AN,BOR,020VACANCY,-289524
CGCMT16C1,304101574,1-001,20170101,20170930,AN,NOR,030BASERNT,7127691
CGCMT16C1,304101557,36-001,20160101,20161231,AN,ADJ,500TENANTI,16915
CGCMT16C1,304101581,25-000,20160101,20161231,AN,ADJ,410GENERAL,-1136
CGCMT16C1,304101553,13-001,20161001,20170930,AN,NOR,510CAPEX,292533
CGCMT16C1,407000608,16-001,20160101,20161231,AN,NOR,390MARKETI,77167
CGCMT16C1,305990039,39-001,20170101,20170930,AN,ADJ,500TENANTI,18243
CGCMT16C1,305990029,29-001,20160101,20161231,AN,NOR,320PROPINS,13266
CGCMT16C1,304101556,21-001,20170101,20170930,AN,NOR,370MANAGEM,79501
CGCMT16C1,305990023,23-001,20160101,20161231,AN,BOR,440OTHEREX,702
CGCMT16C1,695100657,18-001,20170101,20171231,AN,BOR,330UTILITI,78270
CGCMT16C1,407004612,40-001,20170101,20170930,AN,NOR,370MANAGEM,27155
CGCMT16C1,407000613,34-001,20170101,20171231,AN,NOR,400PROFESS,8216
CGCMT16C1,407000607,47-001,20170101,20171231,AN,ADJ,400PROFESS,-35000
CGCMT16C1,407000608,16-000,20160316,20160601,UB,NOR,160OTHERIN,93279
CGCMT16C1,305990054,54-001,20170101,20171231,AN,BOR,370MANAGEM,11839
CGCMT16C1,407000608,16-001,20170101,20170930,AN,BOR,160OTHERIN,209807
CGCMT16C1,407004604,26-001,20160401,20160601,UB,NOR,410GENERAL,1987
CGCMT16C1,407000617,15-001,20160101,20161231,AN,ADJ,510CAPEX,-1195885
CGCMT16C1,305990005,5-001,20161001,20170930,AN,NOR,290PHONE,19592
CGCMT16C1,304101575,6-001,20160101,20161231,AN,NOR,320PROPINS,75389
CGCMT16C1,305990020,20-001,20170101,20170930,AN,NOR,510CAPEX,78551
CGCMT16C1,304101538,46-002,20170101,20171231,AN,NOR,370MANAGEM,8190
CGCMT16C1,304101538,46-000,20160101,20161231,AN,ADJ,370MANAGEM,30380
CGCMT16C1,305990005,5-001,20161001,20170930,AN,BOR,390MARKETI,427994
CGCMT16C1,304101538,46-000,20160210,20160601,UB,NOR,020VACANCY,-345537
CGCMT16C1,407000608,16-000,20170101,20170930,AN,BOR,310RETAXES,186839
CGCMT16C1,304101584,3-001,20161001,20170930,AN,BOR,440OTHEREX,-418287
CGCMT16C1,695100640,12-001,20170101,20170930,AN,BOR,160OTHERIN,36144
CGCMT16C1,407004612,40-001,20160411,20160601,UB,NOR,310RETAXES,229095
CGCMT16C1,407000589,8-001,20160101,20161231,AN,NOR,330UTILITI,341634
CGCMT16C1,304101538,46-002,20160101,20161231,AN,ADJ,310RETAXES,9218
CGCMT16C1,407000589,8-001,20170101,20170930,AN,NOR,270ROOMS,1354003
CGCMT16C1,695100656,24-001,20160101,20161231,AN,ADJ,310RETAXES,-2888
CGCMT16C1,305990020,20-001,20170101,20170930,AN,NOR,320PROPINS,87297
CGCMT16C1,305990005,5-001,20161001,20170930,AN,ADJ,410GENERAL,177347
CGCMT16C1,695100648,30-001,20170101,20170930,AN,BOR,040EXPREMB,290592
CGCMT16C1,695100651,32-001,20160101,20161231,AN,ADJ,370MANAGEM,29081
CGCMT16C1,304101574,1-001,20170101,20170930,AN,BOR,330UTILITI,103436
CGCMT16C1,304101579,7-000,20160331,20160601,UB,NOR,010GROSRNT,3881652
CGCMT16C1,304101588,37-001,20170101,20171231,AN,NOR,370MANAGEM,27292
CGCMT16C1,695100650,51-001,20170101,20170930,AN,NOR,400PROFESS,9629
CGCMT16C1,407000614,44-002,20170101,20170930,AN,BOR,030BASERNT,243231
CGCMT16C1,305990041,41-001,20170101,20170630,AN,NOR,310RETAXES,23075.69
CGCMT16C1,304101581,25-002,20160227,20160601,UB,NOR,390MARKETI,464
CGCMT16C1,305990023,23-001,20160101,20161231,AN,BOR,040EXPREMB,151266
CGCMT16C1,695100657,18-001,20160426,20160601,UB,NOR,160OTHERIN,2400
CGCMT16C1,305990039,39-001,20170101,20170930,AN,BOR,510CAPEX,10670
CGCMT16C1,304101554,45-001,20170101,20170930,AN,NOR,400PROFESS,14339
CGCMT16C1,407000612,38-001,20170101,20171231,AN,NOR,030BASERNT,603270
CGCMT16C1,305990052,52-001,20170101,20171231,AN,NOR,030BASERNT,455756
CGCMT16C1,407000612,38-001,20160101,20161231,AN,NOR,410GENERAL,10657
CGCMT16C1,304101578,50-001,20170101,20170930,AN,BOR,440OTHEREX,6
CGCMT16C1,407004604,26-001,20160101,20161231,AN,BOR,040EXPREMB,160568
CGCMT16C1,305990043,43-001,20160101,20161231,AN,NOR,320PROPINS,12500
CGCMT16C1,304101580,35-001,20160101,20161231,AN,BOR,040EXPREMB,136683
CGCMT16C1,305990029,29-001,20170101,20170930,AN,NOR,370MANAGEM,43666
CGCMT16C1,304101579,7-005,20160101,20161231,AN,NOR,400PROFESS,8482
CGCMT16C1,695100647,19-001,20170101,20170930,AN,NOR,310RETAXES,136056
CGCMT16C1,695100657,18-001,20160101,20161231,AN,BOR,330UTILITI,78714
CGCMT16C1,304101574,1-001,20160101,20161231,AN,NOR,330UTILITI,122743
CGCMT16C1,304101576,4-001,20160101,20161231,AN,BOR,380PAYROLL,315224
CGCMT16C1,304101538,46-001,20170101,20171231,AN,BOR,020VACANCY,-7179
CGCMT16C1,695100653,42-001,20160101,20161231,AN,NOR,370MANAGEM,26801.49
CGCMT16C1,695100657,18-001,20170101,20171231,AN,BOR,040EXPREMB,1332
CGCMT16C1,304101574,1-001,20170101,20170930,AN,BOR,390MARKETI,66155
CGCMT16C1,695100655,22-001,20160331,20160601,UB,NOR,330UTILITI,752575
CGCMT16C1,695100650,51-001,20170101,20170930,AN,ADJ,440OTHEREX,-3326
CGCMT16C1,407004612,40-001,20170101,20170930,AN,NOR,010GROSRNT,577666
CGCMT16C1,304101579,7-000,20160101,20161231,AN,BOR,390MARKETI,48566
CGCMT16C1,304101584,3-001,20160101,20161231,AN,NOR,410GENERAL,6882991
CGCMT16C1,304101580,35-001,20160101,20161231,AN,NOR,030BASERNT,593563
CGCMT16C1,304101591,17-001,20170101,20171231,AN,ADJ,440OTHEREX,-2929
CGCMT16C1,304101579,7-001,20160101,20161231,AN,ADJ,510CAPEX,6825
CGCMT16C1,407000617,15-001,20170101,20170930,AN,BOR,340REPAIRS,87159
CGCMT16C1,407000614,44-000,20160418,20160601,UB,NOR,340REPAIRS,66952
CGCMT16C1,305990043,43-001,20160101,20161231,AN,NOR,160OTHERIN,287690
CGCMT16C1,407000614,44-001,20160101,20161231,AN,NOR,340REPAIRS,51442
CGCMT16C1,305990020,20-001,20170101,20170930,AN,BOR,320PROPINS,65368
CGCMT16C1,407000614,44-002,20170101,20170930,AN,ADJ,310RETAXES,5066
CGCMT16C1,407000589,8-001,20160101,20161231,AN,BOR,440OTHEREX,758000
CGCMT16C1,304101538,46-001,20170101,20171231,AN,NOR,340REPAIRS,4084
CGCMT16C1,305990054,54-001,20160101,20161231,AN,BOR,340REPAIRS,13609.76
CGCMT16C1,305990043,43-001,20160131,20160601,UB,NOR,370MANAGEM,46491
CGCMT16C1,695100648,30-001,20160101,20161231,AN,NOR,030BASERNT,841452
CGCMT16C1,695100655,22-001,20161001,20170930,AN,ADJ,320PROPINS,65690
CGCMT16C1,305990054,54-001,20160101,20161231,AN,NOR,390MARKETI,4866.57
CGCMT16C1,304101591,17-001,20160331,20160601,UB,NOR,020VACANCY,-52038
CGCMT16C1,695100652,27-001,20160228,20160601,UB,NOR,410GENERAL,191001
CGCMT16C1,304101584,3-001,20161001,20170930,AN,NOR,280FOODBEV,25272195
CGCMT16C1,304101555,49-001,20170101,20171231,AN,BOR,030BASERNT,342000
CGCMT16C1,305990054,54-001,20160101,20161231,AN,NOR,380PAYROLL,40196.97
CGCMT16C1,305990029,29-001,20170101,20170930,AN,BOR,370MANAGEM,51978
CGCMT16C1,407000608,16-000,20170101,20170930,AN,NOR,390MARKETI,76584
CGCMT16C1,304101552,14-002,20160315,20160601,UB,NOR,500TENANTI,16695
CGCMT16C1,407004598,33-001,20160303,20160601,UB,NOR,410GENERAL,6350
CGCMT16C1,304101579,7-000,20170101,20170630,AN,NOR,340REPAIRS,75256
