WFCM17C38,,308080028,28,20180316,12553825.87,12533619.34,20180306,,0.045463,20270606,0.0001404,,,,,0.000005,0.0453176,,,,,44390.47,20206.53,64597,,0,,,,,,0,,0,12533619.34,0,2080.27,0,0,N,,,,,,,,,,,1690284,572955,1117329,775164,1.4414,0.97,20171231,,,,,,,,,,,,,,,,20170417,18300000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,1007286,1.2994,,,,,X,,,,,0,324441.36,,0,0,0,,N,,12680000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080029,29,20180316,12291007.64,12273454.59,20180306,,0.05657,20270506,0.0001404,,,,,0.000005,0.0564246,,,,,54079.07,17553.05,71632.12,,0,,,,,,0,,0,12273454.59,0,24394.66,0,0,N,,,,,,,,,,,2081659,909033,1172626,859585,1.3641,0.83,20171231,,,,,,,,,,,,,,,,20170404,21800000,,,,,,,,,20170713,20170713,1,,,,CREFC,,1127392,1.3115,,,,,N,,,,,0,767566.45,,0,0,0,,N,,12400000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,307890023,30,20180316,11897543.91,11879904.7,20180306,,0.05274,20270606,0.0001145,,,,,0.000005,0.0526205,,,,,48803.73,17639.21,66442.94,,0,,,,,,0,,0,11879904.7,0,0,0,0,N,,,,,,,,,,,7749901,3629280,4120621,1993288,2.0672,0.95,20171231,,,,,,,,,,,,,,,,20170220,62200000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,3975458,1.9944,,,,,N,,,,,0,,,0,0,0,,N,,12000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,UBS17C1
WFCM17C38,,308080031,31,20180316,11001617.43,10984989.76,20180306,,0.051,20270606,0.0001404,,,,,0.000005,0.0508546,,,,,43639.75,16627.67,60267.42,,0,,,,,,0,,0,10984989.76,0,0,0,0,N,,,,,,,,,,,3418333,1916903,1501430,723209,2.076,0.95,20171231,,,,,,,,,,,,,,,,20170309,16900000,,,,,,,,,20170713,20170713,1,,,,CREFC,,1240471,1.7152,,,,,N,,,,,0,292588.05,,0,0,0,,N,,11100000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080032,32,20180316,10884701.55,10867714.96,20180311,,0.0485,20270511,0.0001404,,,,,0.000005,0.0483546,,,,,41059.51,16986.59,58046.1,,0,,,,,,0,,0,10867714.96,0,0,0,0,N,,,,,,,,,,,1380864,440405,940459,696553,1.3501,1,20171231,,,,,,,,,,,,,,,,20170331,16000000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,883352,1.2681,,,,,X,,,,,0,756662.9,,0,0,0,,N,,11000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,883100669,33,20180316,10700000,10700000,20180306,,0.05008,20270106,0.0001404,,,,,0.000005,0.0499346,,,,20200206,41677.69,0,41677.69,,0,,,,,,0,,0,10700000,0,0,0,0,N,,,,,,,,,,,1584203,602771,981432,541810,1.8113,0.95,20171231,,,,,,,,,,,,,,,,20161108,15950000,,,,,,,,,20170713,20170713,1,,,,CREFC,,928227,1.7131,,,,,N,,,,,0,53724.26,,0,0,0,,N,,10700000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,310939546,34,20180316,9905575.5,9890089.78,20180311,,0.048,20240611,0.0001404,,,,,0.000005,0.0478546,,,,,36980.82,15485.72,52466.54,,0,,,,,,0,,0,9890089.78,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2821938,1681362,1140576,472199,2.4154,0.85,20170101,20170930,20170315,17400000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,1026881,2.1746,X,,,,,0,114292.01,,0,0,0,,N,,10000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080035,35,20180316,9173215.75,9155150.93,20180306,,0.053775,20270506,0.0001404,,,,,0.000005,0.0536296,,,,,38366.97,18064.82,56431.79,,0,,,,,,0,,0,9155150.93,0,0,0,0,N,,,,,,,,,,,3890569,2171406,1719163,677181,2.5387,0.79,20171231,,,,,,,,,,,,,,,,20170307,13300000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,1563540,2.3088,,,,,N,,,,,0,171125,,0,0,0,,N,,9300000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080036,36,20180316,8121631.16,8109550.8,20180311,,0.0528,20270511,0.0001404,,,,,0.000005,0.0526546,,,,,33352.83,12080.36,45433.19,,0,,,,,,0,,0,8109550.8,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170206,13000000,,,,,,,,,20170713,20170713,1,,,,CREFC,20170831,,,,,,,N,,,,,0,292177.51,,0,0,0,,N,,8200000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080037,37,20180316,8025000,8025000,20180306,,0.04283,20270606,0.0006154,,,,,0.000005,0.0422096,,,,,26733.06,0,26733.06,,0,,,,,,0,,0,8025000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1113191,583288,529903,266376,1.9893,1,20170101,20170930,20170329,14540000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,519385,1.9498,X,,,,,0,418737.64,,0,0,0,,N,,8025000,N,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
