WFCM16C34,,305950031,31,20180316,5843975.41,5834266.81,20180305,,0.0475,20260505,0.000178,,,,,0.000005,0.047317,,,,,21590.24,9708.6,31298.84,,0,,,,,,0,,0,5834266.81,0,0,0,0,N,,,,,,,,,,,1350855,586207,764648,375586,2.0358,0.84,20161231,,,,,,,,1096047,477121,618926,281689,2.1971,0.9,20170101,20170930,20160126,11820000,,,,,,,YN,,20160524,20160524,5,,,,CREFC,,735111,1.9572,,,596775,2.1185,N,,,,,0,13050.95,,0,0,0,,N,,6000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,305950032,32,20180316,5791873.26,5779416.87,20180305,,0.05095,20260505,0.000178,,,,,0.000005,0.050767,,,,,22951.91,12456.39,35408.3,,0,,,,,,0,,0,5779416.87,0,0,0,0,N,,,,,,,,,,,587978,55722,532256,424900,1.2526,1,20171231,587978,43034,544944,424899,1.2825,1,20161231,,,,,,,,,20151119,8600000,,,,,,,,,20160524,20160524,1,,,,CREFC,,527674,1.2418,540362,1.2717,,,N,,,,,0,8402.03,,0,0,0,,N,,6000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,305950033,33,20180316,5496965.67,5489441.47,20180305,,0.0664,20260405,0.000178,,,,,0.000005,0.066217,,,,,28388.77,7524.2,35912.97,,0,,,,,,0,,0,5489441.47,0,0,0,0,N,,,,,,,,,,,2075216,1275032,800184,430955,1.8567,0.84,20161231,,,,,,,,1901561,1126530,775031,430955,1.7984,0.86,20161001,20170930,20160101,8400000,,,,,,,TN,,20160524,20160524,1,,,,CREFC,,719501,1.6695,,,698969,1.6219,N,,,,,0,78249.32,,0,0,0,,N,,5600000,S1,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,300571509,34,20180316,5392162.38,5384997.82,20180306,,0.0641,20210406,0.000178,,,,,0.000005,0.063917,,,,,26882.93,7164.56,34047.49,,0,,,,,,0,,0,5384997.82,0,0,0,0,N,,,,,,,,,,,1292730,751976,540754,354353,1.526,0.85,20161231,,,,,,,,449928,226600,223328,87136,2.5629,0,20170101,20170331,20160118,7710000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,518743,1.4639,,,217826,2.4998,N,,,,,0,288363.43,,0,0,0,,N,,5437500,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,300571506,36,20180316,5150000,5150000,20180306,,0.0549,20260306,0.000178,,,,,0.000005,0.054717,,,,,21990.5,0,21990.5,,0,,,,,,0,,0,5150000,0,0,0,0,N,,,,,,,,,,,855879,172949,682930,286662,2.3823,0.97,20171231,782718,192493,590225,287449,2.0533,0.97,20161231,,,,,,,,,20160205,7000000,,,,,,,,,20160524,20160524,2,,,,CREFC,,637006,2.2221,544301,1.8935,,,N,,,,,0,99961.27,,0,0,0,,N,,5150000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310931611,35,20180316,5132861.82,5121673.16,20180311,,0.0501,20260411,0.000178,,,,,0.000005,0.049917,,,,,20001.05,11188.66,31189.71,,0,,,,,,0,,0,5121673.16,0,0,0,0,N,,,,,,,,,,,762360,141911,620449,374277,1.6577,0.95,20161231,,,,,,,,680500,126689,553811,280707,1.9729,0.95,20170101,20170930,20160202,8500000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,590216,1.5769,,,531137,1.8921,N,,,,,0,214586,,0,0,0,,N,,5330000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,300571504,38,20180316,4830000,4830000,20180306,,0.0515,20260306,0.000178,,,,,0.000005,0.051317,,,,,19346.83,0,19346.83,,0,,,,,,0,,0,4830000,0,0,0,0,N,,,,,,,,,,,632139,264266,367873,252891,1.4546,0.79,20161231,,,,,,,,665480,249369,416111,252200,1.6499,0.79,20161001,20170930,20160203,6600000,,,,,,,TN,,20160524,20160524,1,,,,CREFC,,364775,1.4424,,,413013,1.6376,N,,,,,0,2581.3,,0,0,0,,N,,4830000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,416000231,37,20180316,4737011.47,4729769.46,20170201,,0.0555,20260401,0.000178,0.0025,,,,0.000005,0.052817,,,,,20448.1,7242.01,27690.11,,0,,,,,,5157.61,,50286.69,4800846.01,309424.48,40502.9,338385.14,6,N,20170713,,,,,,,,,,,,,,,,,,,,,,,,493686,173436,320250,249211,1.285,0.93,20160101,20160930,20160203,7000000,2,20170508,,20180629,,,YN,,20160524,20160524,1,,,,CREFC,,,,,,307425,1.2335,N,1195889.92,20170612,,,9134.89,0.91,,3500,0,0,,N,,4850000,S2,,,,,,,,,,,150,,,A,0,,,,,WF,LNR,20180213,20180312,N,N,,,,0,,0,WFCM16C34,,,,0,0
WFCM16C34,,410933687,39,20180316,4616666.12,4606630.4,20180311,,0.0509,20210311,0.000178,,,,,0.000005,0.050717,,,,,18276.87,10035.72,28312.59,,0,,,,,,0,,0,4606630.41,0,0,0,0,N,,,,,,,,,,,1866565,762162,1104403,339751,3.2506,0.99,20171231,,,,,,,,,,,,,,,,20160208,8400000,,,,,,,,,20160524,20160524,1,,,,CREFC,,1044691,3.0748,,,,,N,,,,,0,20863.63,,0,0,0,,N,,4800000,N,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,410932113,40,20180316,4494708.45,4487688.13,20180311,,0.0456,20260111,0.000178,,,,,0.000005,0.045417,,,,,15941.23,7020.32,22961.55,,0,,,,,,0,,0,4487688.13,0,0,0,0,N,,,,,,,,,,,859302,339566,519736,208050,2.4981,1,20171231,788455,340064,448391,208620,2.1493,0.98,20161231,,,,,,,,,20151106,7370000,,,,,,,,,20160524,20160524,1,,,,CREFC,,506772,2.4358,435427,2.0871,,,N,,,,,0.01,28080,,0,0,0,,N,,4500000,N,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
